,Unnamed: 0,title,Lyrics,Artist,rank,row_id,user_id,song_id,listen_count,release,neg,neu,pos,compound,rank_dec,cluster,ID
1543,98432,Closer To Love,she got the call todayone out of the greyand when the smoke clearedit took her breath awayshe said she didn't believeit could happen to mei guess were all one phone call from our kneeswe're gonna get there soonif every building fallsand all the stars fadewe'll still be singing this songthe one they can't take awaywe're gonna get there soonshe's gonna be there toocryin' in her roomprayin' lord come throughwe're gonna get there soonoh it's your lightoh it's your waypull me out of the darkjust to show me the waycryin' out nowfrom so far awayyou pull me closer to lovecloser to lovemeet me once againdown off lake michiganwhere we could feel the storm blowing down with the windand don't apologizefor all the tears you've criedyou've been way too strong now for all your lifewe're gonna get there soonshe's gonna be there toocryin' in her roomprayin' lord come throughwe're gonna get there soonoh it's your lightoh it's your waypull me out of the darkjust to show me the waycryin' out nowfrom so far awayyou pull me closer to lovecloser to loverefrain'cause you are all that i've waited forfor all of my life we're gonna get there'cause you are all that i've waited forfor all of my lifecloser to lovecloser to lovecloser to lovepull me closer to lovecloser to love oh nocloser to lovecloser to love oh yeahpull me closer to love,mat kearney,31,2255,1a849df9dabb15845eb932d46d81e2fd77176786,SOTWPXG12A8C142CF6,12,City Of Black & White,0.008,0.926,0.066,0.9432,0,1,1543
1544,98436,That's How Country Boys Roll,they wake up in the morning and they drink their coffee blackthey love their woman one beat shy of a heart attackon the way to work they might stop by a fishing holethat's how country boys rollyeah they work work work all week til the job gets doneweekends they barbque and have a cold onethey run on a big ol' heart and a pinch of skoalthat's how country boys rollyeah they're spinning their wheelscasting their reelsway back on them all county roadssinging in barssouping their cars just to see how fast they'll gofrom a ball and glove to them falling in lovethey do everything heart and soulthat's how country boys rollwell if you don't know your way aroundthey'll draw you a mapand if you're broke and you askthey'll give you the shirt off their backall they need is a little gasa few dollars to foldthat's how country boys rollyeah they're spinning their wheelscasting their reelsway back on them all county roadssinging in barssouping their cars just to see how fast they'll gofrom a ball and glove to them falling in lovethey do everything heart and soulthat's how country boys rollaw come on nowyeah they're crying aloudhumble and proudthey love moma and jesus and jonesthat's how country boys rolldon't you know,billy currington,34,39026,64efc551c236019554e5c86476b1df4aadd02e65,SOOSFVL12AB018253F,1,Little Bit Of Everything,0.056,0.837,0.107,0.9509,0,1,1544
1545,98491,Brother,needtobreatheramblers in the wilderness we can't find what we needwe get a little restless from the searchingget a little worn down in betweenlike a bull chasing the matador is the man left to his own schemeseverybody needs someone beside em' shining like a lighthouse from the sea needtobreathebrother let me be your shelternever leave you all alonei can be the one you callwhen you're lowbrother let me be your fortresswhen the night winds are driving onbe the one to light the waybring you home gavin degrawface down in the desert now there's a cage locked around my hearti found a way to drop the keys where my failures werenow my hands can't reach that fari ain't made for rivalry i could never take the world alonei know that in my weakness i am strongbut it's your love that brings me home needtobreathebrother let me be your shelternever leave you all alonei can be the one you callwhen you're lowbrother let me be your fortresswhen the night wheels are driving onbe the one to light the waybring you home gavin degrawand when you calland need me nearsay it whered you gobrother im right hereand on those dayswhen the sky begins to fallyoure the blood of my bloodwe can get through it all needtobreathebrother let me be your shelternever leave you all alonei could be the one you callwhen you're feeling lowbrother let me be your fortresswhen the night wheels are driving onbe the one to light the waybring you homebrother let me be your shelternever leave you all alonei can be the one you callwhen you're lowbrother let me be your fortresswhen the night wheels are driving onbe the one to light the waybring you homebe the one to light the waybring you home,needtobreathe,65,8122,6ebd0e701753b9573d479bd53811a8788dba09d9,SOAUDET12A6D4F96B7,2,Out Of My Hands,0.057,0.916,0.027,-0.5086,1,3,1545
1546,223650,The Last Song,yesterday you came to lift me upas light as straw and brittle as a birdtoday i weigh less than a shadow on the walljust one more whisper of a voice unheardtomorrow leave the windows openas fear grows please hold me in your armswon't you help me if you can to shake this angeri need your gentle hands to keep me calmbecause i never thought i'd losei only thought i'd wini never dreamed i'd feelthis fire beneath my skini can't believe you love mei never thought you'd comei guess i misjudged lovebetween a father and his sonthings we never said come togetherthe hidden truth no longer haunting metonight we touched on the things that were never spokenthat kind of understanding sets me freebecause i never thought i'd losei only thought i'd wini never dreamed i'd feelthis fire beneath my skini can't believe you love mei never thought you'd comei guess i misjudged lovebetween a father and his son,elton john,94,5439,12a4a991c8b53cd6906995caed8b1f2bd3b6436a,SONJMSF12A58A79048,1,Rated R,0.126,0.821,0.053,-0.8952,2,4,1546
1547,223695,The Last Time,well i told you once and i told you twicebut you never listen to my adviceyou don't try very hard to please mewith what you know it should be easywell this could be the last timethis could be the last timemaybe the last timei don't know oh no oh nowell i'm sorry girl but i can't stayfeeling like i do todayit's too much pain and too much sorrowguess i'll feel the same tomorrowwell this could be the last timethis could be the last timemaybe the last timei don't know oh no oh nowell this could be the last timethis could be the last timemaybe the last timei don't know oh no oh nowell i told you once and i told you twicethat someone will have to pay the pricebut here's a chance to change your mindbecause i'll be gone a long long timewell this could be the last timethis could be the last timemaybe the last timei don't knowoh no oh nomaybe the last timelast time babyoh no nobaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't knowbaby the last timei don't know,the rolling stones,98,49340,b33a2aa29541e223de0a6695499064bacec7833d,SOJGSZP12AB01834BE,1,Music Of The Sun,0.05,0.889,0.061,-0.0353,2,4,1547
1548,223840,The Light,produced by j dillayeah doodoodoodoodooddoo diggydoo yohookthere are timeswhen you'll need someonei will be by your sidethere is a light that shinesspecial for you and mei never knew a luh luhluh a love like thisgotta be somethin' for me to write thisqueen i ain't seen you in a minutewrote this letter and finally decide to send itsigned sealed delivered for us to grow togetherlove has no limit let's spend it slow foreveri know your heart is weathered by what studs did to youi ain't gon' assault them cause i probably did it toobecause of you feelings i handle with caresome niggas recognize the lightbut they can't handle the glareyou know i ain't the type to walk around with matchin' shirtsif relationship is effort i will match your worki want to be the one to make you happiestand hurt you the mostthey say the end is near it's important that we closeto the most highregardless of what happen on him let's relyhookthere are timeswhen you'll need someonei will be by your sidethere is a light that shinesspecial for you and meit's important we communicateand tune the fate of this union to the right pitchi never call you my bitch or even my boothere's so much in a name and so much more in youfew understand the union of woman and manand sex and a tingle is where they assume that it landbut that's fly by night for you in the sky i writefor in these cold chi night's moon you my lightif heaven had a height you would be that tallghetto to coffee shop through you i see that alllet's stick to understandin' and we won't fallfor better or worse times i hope to me you callso i pray every day more than anythingfriends we'll stay as we begin to laythis foundation for a family love ain't simplewhy can't it be anything worth havin' you work at annuallygranted we known each other for some timeit don't take a whole day to recognize sunshinehookthere are timeswhen you'll need someonei will be by your side oh darlingthere is a light that shinesspecial for you and meit's kind of fresh you listen to more than hiphopand i can catch you in the mix from beauty to thrift shopplus you shit pop when it's time tothinkin' you fresh suggestin' beats i should rhyme toat times when i'm lost i try to find youyou know to give me space when it's time tomy heart's dictionary defines you it's love and happinesstruthfully it's hard tryin' to practice abstinencethe time we committed love it was real goodhad to be for me to arrive and it still feel goodi know the sex ain't gon' keep youbut as my equal it's how i must treat youas my reflection in light i'ma lead youand whatever's right i'ma feed youdiggada diggada diggada diggadiggadadayo i tell you the rest when i see you peacehookthere are timeswhen you'll need someonei will be by your sidethere is a light that shinesspecial for you and mei'll take my chancesbefore they passpass me by oh darlingyou need to look at the other sideyou'll agree,common,11,9590,3e85485842091c62ad86fa31f1e35799df1cf0c4,SOGDTQS12A6310D7D1,22,Like Water For Chocolate,0.043,0.856,0.101,0.9844,0,1,1548
1549,223874,The Lion Sleeps Tonight,wededede dedededede de weumumawaywededede dedededede de weumumawaya wimoweh awimoweh awimoweh a wimoweha wimoweh awimoweh awimoweh a wimoweha wimoweh awimoweh awimoweh a wimoweha wimoweh awimoweh awimoweh a wimowehin the jungle the mighty jungle the lion sleeps tonightin the jungle the quiet jungle the lion sleeps tonightrepeat wimoweh with vocal ad lib similar to the  in theforegroundnear the village the peaceful village the lion sleeps tonightnear the village the quiet village the lion sleeps tonightrepeat wimoweh hush my darling don't fear my darling the lion sleeps tonighthush my darling don't fear my darlingthe lion sleeps tonightrepeat wimoweh  with vocal ad lib,robert john,13,50353,518d11dd2b417e81c246c5635167866f2da9be74,SOJDSBG12AB0186E32,3,25 Hits Of The 60s,0.027,0.829,0.143,0.9183,0,1,1549
1550,224091,The Logical Song,when i was young it seemed that life was so wonderfula miracle oh it was beautiful magicaland all the birds in the trees well they'd be singing so happilyoh joyfully oh playfully watching mebut then they sent me away to teach me how to be sensiblelogical oh responsible practicaland then they showed me a world where i could be so dependableoh clinical oh intellectual cynical there are times when all the world's asleepthe questions run too deepfor such a simple manwon't you please please tell me what we've learnedi know it sounds absurdbut please tell me who i ami said now watch what you say or they'll be calling you a radicala liberal oh fanatical criminalwon't you sign up your name we'd like to feel you're acceptablerespectable oh presentable a vegetableoh take take take it yeah  but at night when all the world's asleepthe questions run so deepfor such a simple manwon't you please won't you tell meplease tell me what we've learnedcan you hear me i know it sounds absurdwon't you help me but please tell me who i amwho i amwho i amwho i amoh'cause i was feeling so illogicaldddddddigitalyeah one two three fiveoh oh oh ohooh it's getting unbelievableyeahbbbloody marvelous,supertramp,23,53335,1e2a4ac5f5fdbf40a82e934e7e222b73ae2ec8c9,SODDFIK12A6D4F8A7F,5,Push The Beat For This Jam [The Second Chapter],0.045,0.823,0.132,0.9476,0,1,1550
1551,224301,The Look Of Love,the look of loveis in your eyesa look your heart can'tdisguisethe look of loveis saying so much more thanjust words could every sayand what my heart has heardwell it takes my breath awayi can hardly wait to hold youfeel my arms around youhow long i have waitedwaited just to love younow that i have found youyou've got the look of loveit's on your facea look that time can't erasebe mine tonightlet this be just the start ofso many nights like thislet's take a lovers vowand seal it with a kissi can hardly wait to hold youfeel my arms around youhow long i have waitedwaited just to love younow that i have found youdon't ever goi can hardly wait to hold youfeel my arms around youhow long i have waitedwaited just to love younow that i have found youdon't ever godon't ever goi love you sooo,dusty springfield,32,10999,de4b6bc067e53e24a479ce0672a11af971c31c08,SORHLNA12A6701F0B6,1,Because I Love You,0.02,0.819,0.161,0.9765,0,1,1551
1552,224528,The Lucky One,so hot outside all i can wear is these cut off overallsthe sandals on my feetbut i emptied my pockets for a bus ticketso i could sit there on a broken seati got no place i should go i got no worries you knowsecond or seventh street it doesn't matter to me'cause you're minethat's all i need to knowthe sunshine's everywhere we goit's so right 'cause i've got you to holdevery night yeahi'm the lucky onei'm the lucky onewell i pulled back down to my up street apartmentand the air never works in that old placetwentyseven and i thought i'd be further alongthan just this rented spacei got no papers to read i got no cable tvand i got no places to be i got no people to meet'cause you're minethat's all i need to knowthe sunshine's everywhere we goit's so right 'cause i've got you to holdevery night yeahi'm the lucky onei'm the lucky oneyeah i'm a lucky onei'm on a rollwhen i'm with youdon't stop me nowi just can't lose'cause you're minethat's all i need to knowthe sunshine's everywhere we goit's so right 'cause i've got you to holdevery night'cause you're minethat's all i need to knowthe sunshine's everywhere we goit's so right 'cause i've got you to holdevery nightyeah i'm the lucky onei'm the lucky onei'm the lucky oneyeah i'm the lucky onei'm the lucky one,faith hill,46,8506,2151970107e08d58919003899f952b64af0ee0ec,SOUCJKZ12AB017ED48,1,New Favorite,0.073,0.802,0.124,0.9354,1,2,1552
1553,224612,The Man I Want To Be,god i'm down here on my kneescause it's the last place left to fallbeggin' for another chanceif there's any chance at allthat you might still be listenin'lovin' and forgivin' guys like mei've spent my whole life gettin' it all wrongand i sure could use your help cause from now oni wanna be a good mana do like i should mani wanna be the kind of man the mirror likes to seei wanna be a strong manand admit that i was wrong mangod i'm asking you to come change meto the man i wanna beif there's any way for her and me to make another startcould you see what you could doto put some love back in her heartcause it's going to take a miracleafter all i've done to really make her see4that i wanna be a stay mani wanna be a great mani wanna be the kind of man that she sees in her dreamsgod i wanna be your manand i wanna be her mangod i only hope she still believesin the man i wanna bewell i know this late at night that talk is cheaplord don't give up on mei wanna be a givin' mani wanna really start livin' mangod i'm asking you to come change me,chris young,50,11169,fb6548e795d1c866f3079619da22fbcf1360e5a4,SOKQUEM12AB0187198,3,The Man I Want To Be,0.013,0.832,0.155,0.9834,1,2,1553
1554,224735,The Memory Remains,fortune famemirror vaingone insanebut the memory remainsheavy rings on fingers waveanother star denies the gravesee the nowhere crowd cry the nowhere tears of honorlike twisted vines that growhide and swallow mansions wholedim the light of an already faded primadonnafortune famemirror vaingone insanefortune famemirror vaingone insanebut the memory remainsheavy rings hold cigarettesup to lips that time forgetswhile the hollywood sun sets behind your backand can't the band play onjust listen they play my songash to ashdust to dustfade to black marianne faithfullfortune famemirror vaingone insanefortune famemirror vaingone insanedance little tin goddessdrift awayfade awaylittle tin goddessash to ashdust to dustfade to blackfortune famemirror vaingone insanefortune famemirror vaingone insanebut the memory remainsash to ash ash to ashdust to dust dust to dustfade to black fade to blackthe memory remainsyeahto this faded primadonna yeah yeah yeah yeah marianne faithfulldance little tin goddess danceda da da da da da da da da da da dasay yes or at least say hello la da dasay yes or at least say hello la da dada da dada da da dada da da dada dana da da da dala da da dada da dada da da dada da da dada dana da da da dala da da dada da dada da da dada da da dada dada da da dada da da dada da dada da da dada da da da say yesda da da or at least say hellona da da da dada da da da say yesda da da or at least say helloda da da da dada da da dada da da,metallica,63,4544,c162cca4595e5b2fbeefed35ae0f247f648d7751,SOFGIVB12A6D4F5923,44,Reload,0.018,0.906,0.077,0.9183,1,2,1554
1555,224773,The Message,together fore we goforever like it was beforeremember you've been toldtogether we can gomy brother i watch you golike a river all love has flowmake your way don't help medon't watch where i gomake your way don't help medon't watch where i gotogether fore we goforever like it was beforeremember you've been toldtogether we can go,cymande,66,16813,fbd14aa950314d4ea7f64c50f8b357d364a5b94c,SOVXCNA12A58A7881A,1,The Sugar Hill Hip-Hop Box Set,0.07,0.788,0.142,0.6892,1,2,1555
1556,224812,The Middle,hey don't write yourself off yetit's only in your head you feel left outor looked down onjust try your best try everything you canand don't you worry what they tell themselveswhen you're awayit just takes some timelittle girl you're in the middle of the rideeverything everything will be just fineeverything everything will be alright alrighthey you know they're all the sameyou know you're doing better on your own on your ownso don't buy inlive right now yeah just be yourselfit doesn't matter if it's good enough good enoughfor someone elseit just takes some timelittle girl you're in the middle of the rideeverything everything will be just fineeverything everything will be alright alrightit just takes some timelittle girl you're in the middle of the rideeverything everything will be just fineeverything everything will be alright alrightwoo hey don't write yourself off yetit's only in your head you feel left out feel left outor looked down onjust do your best just do your bestdo everything you can do everything you canand don't you worry what their bitter hearts bitter heartsare gonna sayit just takes some timelittle girl you're in the middle of the rideeverything everything will be just fineeverything everything will be alright alrightit just takes some timelittle girl you're in the middle of the rideeverything everything will be just fineeverything everything will be alright,jimmy eat world,69,27,b80344d063b5ccb3212f76538f3d9e43d87dca9e,SORWLTW12A670208FA,1,Bleed American,0.027,0.82,0.154,0.983,1,2,1556
1557,224980,The More I See You,the more i see you the more i want yousomehow this feeling just grows and growswith every sigh i become more mad about youmore lost without you and so it goescan you imagine how much i love youthe more i see you as years go byi know the only one for me can only be youmy arms won't free you and my heart won't trycan you imagine how much i love youthe more i see you as years go byi know the only one for me can only be youmy arms won't free you and my heart won't try,chris montez,78,39673,80cde150f98901dcf73a8b5f60e6caab0aaa4b5a,SOWPQPE12A6D4F433A,1,Ballads For Night People/The Intimate Miss Christy,0.093,0.732,0.175,0.8684,2,0,1557
1558,225326,The Next Episode,snoop dogg  kuruptladadadadahit's the motherfuckin' dodoubleg snoop doggladadadadahyou know i'm mobbin' with the dre yeah yeah yeahyou know who's back up in this motherfuckerwhat what what whatso blaze the weed up then blaze it up blaze it upjust blaze that shit up nigga yeah 'sup snoop snoop doggtop dogg bite 'em all nigga burn the shit updpgc my nigga turn that shit upcpt lbc yeah we hookin' back upand when they bang this in the club baby you got to get upthug niggas drug dealers yeah they givin' it uplowlife yo' life boy we livin' it uptakin' chances while we dancin' in the party for sureslipped my ho a fortyfo' when she got in the back do'bitches lookin' at me strange but you know i don't carestep up in this motherfucker just aswangin' my hairbitch quit talkin' crip walk if you down with the settake a bullet with some dick and take this dope on this jetout of town put it down for the father of rapand if yo' ass get cracked bitch shut yo' trapcome back get back that's the part of successif you believe in the x you'll be relievin' your stress snoop dogg  dr dre kuruptladadadadahit's the motherfuckin' dre dr dre motherfuckerladadadadah dr dreyou know i'm mobbin' with the dodoublegstraight off the fuckin' streets of cptking of the beats you ride to 'em in your fleet fleetwoodor coupe deville rollin' on dubshow you feel whoopty whoop nigga whatdre and snoop chronic'd out in the 'llacwith doc in the back sippin' on 'gnac yeahclip in the strap dippin' through hoods what hoodcompton long beach inglewoodsouth central out to the west side it's california lovethis california bud got a nigga gang of pubi'm on one i might bail up in the century clubwith my jeans on and my team strongget my drink on and my smoke onthen go home with somethin' to poke on 'sup bitchloc it's on for the twotripleohcomin' real it's the next episode nate dogghold up heyfor my niggas who be thinkin' we soft we don't playwe gonna rock it 'til the wheels fall offhold up heyfor my niggas who be actin' too bold take a seathope you ready for the next episodehey hey hey heysmoke weed every dayproduced by dr dre,dr dre,2,3571,bd64f193f0f53f09d44ff48fd52830ff2fded392,SOZCWQA12A6701C798,1,2001,0.096,0.858,0.046,-0.9815,0,3,1558
1559,226046,The Other Side,lovin' you has go to be take me to the other sidelike the devil and the deep blue sea take me to the other sideforget about your foolish pride take me to the other sideaw take me to the other side take me to the other sidemy mamma told me there'd be days like thisand man she wasn't foolin''cause i just can't believe the way you kissuh uhhuhyou opened up your mouth with baited breathyou said you'd never leave meyou love me you hate me i tried to take the lossyou're crying me a river but i got to get acrosslovin' you has go to be take me to the other sidelike the devil and the deep blue sea take me to the other sideforget about your foolish pride take me to the other sideoh honey take me to the other side take me to the other sidei'm looking for another kind of loveoh lordy how i need itthe kind that likes to leap without a shoveoh honey best believe itto save a lot of time and foolish pridei'll say what's on my mind girlyou love me you hate me you cut me down to sizeyou blinded me with love and yeah it opened up my eyeslovin' you has go to be take me to the other sidelike the devil and the deep blue sea take me to the other sidemy conscience got to be my guide take me to the other sideaw honey take me take take take take take yeahhhh take me to the other side take me to the other sidei'm looking for another kind of loveoh lordy how i need itthe kind that likes to leap without a shovehoney you best believe itnow i ain't one for saying long goodbyesi hope all is forgivenyou love me you hate me i used to be your loveryou know you had it coming girl so take me to the otherside take me to the other sidetake me to the other sidelovin' you has go to be take me to the other sidelike the devil and the deep blue sea take me to the other sideyou know my conscience got to be my guide take me to the other sidehoney take me to the other side take me to the other sidelovin' you has go to be take me to the other sidelike the devil and the deep blue sea take me to the other sideforget about your foolish pride take me to the other sideaw honey take me take take take take take yeahhhh take me to the other sideadlibs and fade,aerosmith,61,33855,470c65144c49b122c4be2ea008cba342b7af2a9d,SOCZVVE12A8AE476F3,1,A New Day At Midnight,0.107,0.765,0.128,0.9237,1,2,1559
1560,226106,The Outsider,help me if you canit's just that this is not the way i'm wiredso could you please help me understand whyyou've given in to all these reckless dark desirespreyou're lying to yourself again suicidal imbecilethink about it you're pounding on a fault linewhat'll it take to get it through to you preciousi'm over this why do you wanna throw it away like thissuch a mess why would i wanna watch youdisconnect and selfdestructone bullet at a timewhat's your rush noweveryone will have his day to diemedicated drama queenpicture perfect numb belligerencenarcissistic drama queencraving fame and all its decadenceprelying through your teeth again suicidal imbecilethink about it you're pounding on a fault linewhat'll it take to get it through to you preciousi'm over this why do you wanna throw it away like thissuch a mess why would i wanna watch youdisconnect and selfdestructone bullet at a timewhat's your rush noweveryone will have his day to diethey were right about youthey were right about youprelying to my face again suicidal imbecilethink about you're pounding on a fault linewhat'll it take to get it through to you preciousi'm over this why do you wanna throw it away like thissuch a mess over this over thisdisconnect and selfdestructone bullet at a timewhat's your hurryeveryone will have his day to dieif you choose to pull the triggershould your drama prove sinceredo it somewhere far away from here,a perfect circle,65,10022,d3284cec0f3d1f36f44e73c0e834d657ca39b61a,SOAIVZL12A8C139DFB,1,Thirteenth Step,0.139,0.781,0.08,-0.9501,1,3,1560
1561,226378,The Power Of Love,the whispers in the morningof lovers sleeping tightare rolling by like thunder nowas i look in your eyesi hold on to your whole bodyand feel each move you makeyour voice is warm and tendera love that i could not forsake 'cause i'm your ladyand you are my manwhenever you reach for mei'll do all that i canlost is how i'm feelinglying in your armswhen the world outside's too much to takethat all ends when i'm with youeven though there may be timesit seems i'm far awaynever wonder where i am'cause i am always by your side 'cause i'm your ladyand you are my manwhenever you reach for mei'll do all that i can we're heading for somethingsomewhere i've never beensometimes i am frightened but i'm ready to learnof the power of lovethe sound of your heart beatingmade it clear suddenlythe feeling that i can't go onis light years away 'cause i'm your ladyand you are my manwhenever you reach for mei'm gonna do all that i can we're heading for somethingsomewhere i've never beensometimes i am frightened but i'm ready to learnof the power of lovethe power of lovethe power of lovesometimes i am frightened but i'm ready to learnof the power of lovethe power of love,celine dion,80,6449,116a4c95d63623a967edf2f3456c90ebbf964e6f,SORQMMA12A6D4F6F41,5,Playlist: 80s Hits,0.041,0.806,0.153,0.9702,2,0,1561
1562,226443,The Power,spoken   transceptor technology       penny fordi've got the power power powerhey yeaheah turbo blike the crack of the whip i snap attackfront to back in this thing called rapdig it like a shovel rhyme devil on a heavenly levelbang the bass turn up the trebleradical mind day and night all the time74 wise divinemaniac brainiac winnin' the gamei'm the lyrical jesse jamespre penny fordohohohoh ohohoh yeah yeah yeaheahohohohoh ohohoh yeah getting kinda heavy turbo bit's getting it's getting it's getting kinda heavyit's getting it's getting it's getting kinda heavyit's getting it's getting it's getting kinda heavyit's getting it's getting it's getting kinda heavyrefrain penny fordi've got the power power poweryou could break my heart you could break my heart apartyou could break my heart you could break my heart aparti've got the power power powerohohohohi've got the power power poweryou could break my heart you could break my heart apartyou could break my heart you could break my heart aparti've got the power power powerohohohoh turbo bit's getting it's getting it's getting kinda hecticit's getting it's getting it's getting kinda hecticit's getting it's getting it's getting kinda hecticit's getting it's getting it's getting kinda hectic turbo bquality i possess some say i'm freshwhen my voice goes through the meshof the microphone that i am holdingcopy written lyrics so they can't be stolenif they are snap don't need the policeto try to save them your voice will ceaseso please stay off my backor i will attack and you don't want thatrefrain penny fordi've got the power power poweryou could break my heart you could break my heart apartyou could break my heart you could break my heart aparti've got the power power powerohohohohi've got the power power poweryou could break my heart you could break my heart apartyou could break my heart you could break my heart aparti've got the power power powerohohohoh turbo bquality i possess some say i'm freshwhen my voice goes through the meshof the microphone that i am holdingcopy written lyrics so they can't be stolenif they are snap don't need the policeto try to save them your voice will ceaseso please stay off my backor i will attack and you don't want thatrefrain penny fordi've got the power power poweryou could break my heart you could break my heart apartyou could break my heart you could break my heart aparti've got the power power powerohohohohi've got the power power poweryou could break my heart you could break my heart apartyou could break my heart you could break my heart aparti've got the power power powerohohohoh penny fordi've got the power power power,snap ,83,12001,51021104f92c3d127b18a720bef86a0c2cb9571a,SOKJQYT12A67ADD8B2,1,Bruce Almighty,0.024,0.737,0.238,0.999,2,0,1562
1563,226467,The Pretender,keep you in the dark you know they all pretendkeep you in the dark and so it all begansend in your skeletonssing as their bones go marching in againthey need you buried deepthe secrets that you keep are at the readyare you readyi'm finished making sensedone pleading ignorance that whole defensespinning infinity boythe wheel is spinning meit's never ending never endingsame old storywhat if i say i'm not like the otherswhat if i say i'm not just another one of your playsyou're the pretenderwhat if i say i will never surrenderwhat if i say i'm not like the otherswhat if i say i'm not just another one of your playsyou're the pretenderwhat if i say that i'll never surrenderin time or so i'm toldi'm just another soul for sale oh wellthe page is out of printwe are not permanent we're temporary temporarysame old storywhat if i say i'm not like the otherswhat if i say i'm not just another one of your playsyou're the pretenderwhat if i say i will never surrenderwhat if i say i'm not like the otherswhat if i say i'm not just another one of your playsyou're the pretenderwhat if i say i will never surrenderi'm the voice inside your headyou refuse to heari'm the face that you have to facemirroring your starei'm what's left i'm what's righti'm the enemyi'm the hand that'll take you downbring you to your kneesso who are youyeah who are youyeah who are youyeah who are youkeep you in the darkyou know they all pretendwhat if i say i'm not like the otherswhat if i say i'm not just another one of your playsyou're the pretenderwhat if i say i will never surrenderwhat if i say i'm not like the otherswhat if i say i'm not just another one of your playsyou're the pretenderwhat if i say i will never surrenderwhat if i say i'm not like the others keep you in the darkwhat if i say i'm not just another one of your plays you know they allyou're the pretender pretendwhat if i say i will never surrenderwhat if i say i'm not like the others keep you in the darkwhat if i say i'm not just another one of your plays you know they allyou're the pretender pretendwhat if i say i will never surrenderso who are youyeah who are youyeah who are you,foo fighters,85,1167,12768858f6a825452e412deb1df36d2d1d9c6791,SOQLUTQ12A8AE48037,2,Echoes_ Silence_ Patience & Grace,0.053,0.93,0.018,-0.8855,2,4,1563
1564,226674,The Rain,i saw you and him and him walking in the rainyou were holding hands and i'll never be the sametossing and turning another sleepless nightthe rain crashes against my window panejumped into my car didn't drive too farthat moment i knew i would never be the same'cause i saw you and him and him walking in the rainyou were holding hands and i'll never be the samei saw you and him and him walking in the rainyou were holding hands and i'll never be the samenow here you are begging to meto give our love another trygirl i love you and i always willbut darling right now i've got to say goodbye'cause i saw you and him and him walking in the rainyou were holding hands and i'll never be the samei saw you and him walking in the rainyou were holding hands and i'll never be the samehey hey baby how you doin' come on in heregot some hot chocolate on the stove waitin' for yalisten first things first let me hang up that coatyeah 'n' how's your day today did ya miss meoh you did yeah i missed you tooi missed you so much i followed you todaythat's right now close your mouth 'cause you cold bustedthat's right now sit down heresit down here so upset with you i don't know what to do'n' my first impulse was to run up on you and do a rambowhip out the jammy and flatblast both of youbut i ain't wanna mess up this 700 dollar lynx coatso instead i chilled that's right chilledthen i went to the bank took out every dimeand then i went and canceled all those credit cardsyeah all your charge accounts yeahi stuck you up for every piece of jewelry i ever bought youyeah that's right everything everything didn't fly with menaw don't go you ever go don't go looking in that closet'cause you ain't got nothing in thereeverything you came here with is packed upand waiting for you in the guest roomthat's right what was you thinking about huhwhat were you tryin' to prove huh you's with the juice'n' i gave you silk suits gucci handbags blue diamondsi gave you things you couldn't even pronouncenow i can't give you nothin' but advice'cause you're still young that's right you're still youngi hope you learn a valuable lesson from all this you knowgonna find someone like me one of these daysuntil then know what you gotta doyou gotta get on outta here with that alleycatcoat wearin'hushpuppyshoewearing crumb cake i saw you with'cause you dismissed that's right silly rabbittrix are made for kids don't you know thatyou without me like cornflake without the milkit's my world you just a squirrel tryin' to get a nutnow get on outta here ah don't touch that coat,oran juice jones,3,6177,5e3d8c9728270d6557453f0c738e7f443feef13e,SOCSUOL12AAA8C6707,5,Konvicted,0.022,0.926,0.051,0.9338,0,1,1564
